sample_id,iteration,seed,Percentage of burned trees
0,0,151563034837271057013348890033804633232,0.0355
0,1,142493512041073962045995519660731658842,0.0355
0,2,102728172824781204952614747558790844355,0.04
0,3,100519841810307555430155348645145216159,0.022
0,4,229018320346394399324719863512302349898,0.0295
0,5,117792252815229736380995381420752116794,0.0215
0,6,40669759712163596662545327591005037622,0.028
0,7,8153932782525706518605590928690542475,0.0225
0,8,248471390692696568509282236877918943819,0.04
0,9,28687217465284640147647965190485739795,0.0455
0,10,267133923590045481075449633625992078815,0.0295
0,11,49419963767231941719362773903783684284,0.0285
0,12,211180605453277127406134044011421372188,0.027
0,13,225218808979868661744282637516736782991,0.0335
0,14,314069564031599461256146161380167431180,0.0425
0,15,21409144489004975954667248320014807659,0.0395
0,16,254876678546824353280632306363115072014,0.0335
0,17,185710193334220681153886069919386990916,0.028
0,18,2404841295002329779859797727008507645,0.034
0,19,269045691585014470862370319047481774754,0.0275
0,20,266726390820508123256007371499870706354,0.0425
0,21,213720263084197238126363440820979831747,0.0365
0,22,64513318185119049848845184889732415398,0.0255
0,23,302263066600733466154918223320396481170,0.029
0,24,266054220856481296323640892788211497465,0.0415
0,25,275637633151980005720801661469052266308,0.0325
0,26,106668700394307520104769697359094528441,0.0375
0,27,320493024102456053556716325669026749740,0.041
0,28,61432957988853774814544381574864036830,0.03
0,29,189289138433218350076787369665161914908,0.032
0,30,121002273721898851804346293097627860027,0.018
0,31,8161002901758578754599286222759821705,0.0315
0,32,302822002528128464326161076679600601985,0.0305
0,33,233986167157299582105377099648437356267,0.0325
0,34,179510662365802306328686241284120363517,0.022
0,35,318471239081649678683019673539841452570,0.0215
0,36,191777710415534526243772785976851291717,0.029
0,37,141510483477051635999079329124213070519,0.034
0,38,83593821461719284186236404542776029307,0.0285
0,39,106213905670629300384541830663899583847,0.0335
1,0,171135773868679571785782190450863155181,0.05381375760411792
1,1,179712713361622323999052657865905976901,0.03369209171736079
1,2,91621006077132108979759186902106414940,0.031820308844174076
1,3,204788975241289019078279399033134719810,0.031820308844174076
1,4,70171230662393323344810053803433229885,0.03275620028076743
1,5,111170468697885932281725969809699047480,0.03743565746373421
1,6,67687997820872696889388516201091872240,0.02339728591483388
1,7,280401953422362943960365780739470890003,0.031820308844174076
1,8,66896419499343517790463833375383677153,0.035563874590547495
1,9,252867164661521570120496597309141678170,0.035563874590547495
1,10,148472892818205275700578598473882612853,0.04211511464670098
1,11,174189053355418319254892014883074308100,0.0313523631258774
1,12,178124960235059649289415248694657191457,0.02105755732335049
1,13,333480309112225855004112726763389114459,0.03228825456247075
1,14,235112627856023000872327817878808855773,0.04211511464670098
1,15,165329506389491255462513281411531338690,0.03275620028076743
1,16,6966649568811969498767212149333612940,0.04211511464670098
1,17,176126335901681058321514358313690156314,0.04211511464670098
1,18,226044480331335309855371087577237857877,0.03603182030884417
1,19,262370916739138492181046138285803572395,0.03462798315395414
1,20,68795328010599704206846928000555223355,0.02667290594291062
1,21,51288186974405058992504197541086124710,0.03696771174543753
1,22,16447090930412093566846239343761758441,0.029948525970987367
1,23,144145304158815049732227993268655213718,0.035563874590547495
1,24,104034704285300668127383966405097112727,0.036499766027140855
1,25,268101963299419336502001663373305987156,0.030416471689284044
1,26,310542155207202691925639631871277368952,0.03228825456247075
1,27,277039433227162694775551040604664411430,0.03696771174543753
1,28,135475985501137458247155380490341485974,0.02667290594291062
1,29,144418682494794759591337618031437925185,0.03743565746373421
1,30,320964407288932941361389771727609892137,0.03228825456247075
1,31,174734506785867506718965694949383287403,0.04211511464670098
1,32,235639676109286699520987315205591966114,0.029480580252690687
1,33,22889907037730164959637104083943874594,0.03462798315395414
1,34,206640665109660699220232558323379936446,0.02526906878802059
1,35,308583632591293949683600901364306937241,0.04211511464670098
1,36,212160425524718582421459994283391697989,0.028076743097800654
1,37,4598743210300183858399804310840075574,0.022461394478240523
1,38,293649078741598564972117838775107222611,0.04211511464670098
1,39,86830199091858932496990914585735526482,0.02667290594291062
2,0,215633059825479332325830793798564641920,0.03296703296703297
2,1,101032441864959331540280137915561622157,0.04483516483516484
2,2,268344621578840437590387261761419598165,0.06725274725274726
2,3,242856704546129673250159023737564649152,0.045714285714285714
2,4,220768308375100821905152717536584617764,0.033846153846153845
2,5,39090985693737991924963513385353696985,0.03032967032967033
2,6,248763879666844431015470633536839119975,0.045714285714285714
2,7,234464623237508447437984820796815446214,0.036483516483516484
2,8,251955219503971104671373169418832204900,0.024175824175824177
2,9,228875729741125758957257640799920373185,0.037802197802197804
2,10,176799631011816865761942509936652443689,0.03208791208791209
2,11,106288268681290899381511543520865206333,0.03120879120879121
2,12,89152989892049071131843030234007680922,0.03428571428571429
2,13,21357953833073134566090238740283323999,0.03736263736263736
2,14,104722206045860090998802904774249297607,0.05142857142857143
2,15,94358316088505859955552403592871428046,0.02989010989010989
2,16,270553695727564914098624070100438669804,0.044395604395604395
2,17,161659503530972652888511621950470168328,0.0421978021978022
2,18,317368035924454491334962015799392797540,0.04879120879120879
2,19,176151374537687427024458800901796279302,0.04527472527472527
2,20,337113617868876440242275210613724051799,0.0421978021978022
2,21,44965133999980866843285363474255529431,0.04483516483516484
2,22,123818279609237467147954651696687861519,0.05098901098901099
2,23,252267905373500586364785349801580571424,0.028131868131868132
2,24,94411734649305449873071434559332369479,0.027692307692307693
2,25,340179687620200234782758688231213841321,0.046153846153846156
2,26,127724279896130494462186424543500487218,0.036923076923076927
2,27,158399516918528434723661058749755421743,0.01978021978021978
2,28,223966631713481449410366717038933831088,0.03736263736263736
2,29,283564198941022101469688721004947746737,0.025934065934065935
2,30,95857609448193293881922343619953680067,0.04791208791208791
2,31,242294304584624449814475746116039235987,0.036483516483516484
2,32,224048591900909553583102400728141184550,0.04131868131868132
2,33,153601173097819232071956329107236619613,0.03824175824175824
2,34,265022675201584302993870239687958282114,0.04659340659340659
2,35,146202382053949581720256835981343609943,0.03164835164835165
2,36,323210798916373526205604057432822086609,0.03164835164835165
2,37,79262707828903320117274407101298145128,0.04483516483516484
2,38,191028116592355598157853210076354657549,0.04351648351648352
2,39,60688057361756731876341047374442060735,0.03164835164835165
3,0,147207838780733294466596534844261085584,0.03273932863655201
3,1,203769860152751124380039105367679748049,0.03273932863655201
3,2,109725275203616532885363781710294333371,0.04061334438458351
3,3,61697714284363378837250371494222408414,0.03439701616245338
3,4,251104641969587146980704939465848910519,0.03398259428097804
3,5,71225680984150272447206067535733844329,0.0435142975549109
3,6,24173220966017476681219663635772606498,0.038541234977206795
3,7,278199430113646204769857673046097437069,0.038541234977206795
3,8,119006409277726214305534589313934067570,0.0563613758806465
3,9,23339953370157933499286698272321238282,0.03232490675507667
3,10,71403609766243145884868070354769566046,0.024450891007045172
3,11,284031074126405279402919317722836978218,0.05263157894736842
3,12,249124191384277544144490064446842540256,0.026937422295897222
3,13,144729926333733349969860934341020378426,0.03398259428097804
3,14,227808728908195720040601898049304396269,0.052217157065893076
3,15,113279184732426761332352021614017397637,0.06299212598425197
3,16,34528015377719740636916976812538534698,0.03315375051802735
3,17,298117516098672753906771091070843932624,0.029423953584749276
3,18,282700586453518562073484975585020835900,0.030252797347699957
3,19,5434039711909325321228859455619511735,0.029009531703273934
3,20,103433551562987413180116583007747680529,0.06009117281392457
3,21,115586973954029799690299402406259913100,0.03232490675507667
3,22,298116747972095742756099609146202288505,0.0306672192291753
3,23,96067214874670063949501010752472106483,0.040198922503108164
3,24,58042922496157777309232957774304999340,0.040198922503108164
3,25,83219666028515069761795990635724273859,0.04641525072523829
3,26,99552815947189419762960218137496203755,0.045171985080812264
3,27,176208838863482178062736584701604703440,0.033568172399502695
3,28,141789867418480374410508223069794508285,0.040198922503108164
3,29,172460202344203525652431707849671193255,0.031496062992125984
3,30,11282473030039986623771963761975060800,0.038541234977206795
3,31,284278086516952307803932528943495206074,0.04682967260671363
3,32,160973166287959547438716158435111741351,0.04807293825113966
3,33,10859934026700018551966838811554906353,0.04558640696228761
3,34,41990327805273937931640900670569988800,0.04475756319933692
3,35,45200869906048556831786284067221912452,0.03729796933278077
3,36,105560782211694621826747567168868285255,0.03108164111065064
3,37,195870524020696069044501410378220822985,0.04931620389556569
3,38,128106943387087804974603430068182677374,0.05014504765851637
3,39,49310480804742347492023753879160852263,0.03273932863655201
4,0,25435427269572611883810579590854758380,0.028616228929831438
4,1,274445665268560458002723530964633622682,0.026264210113680908
4,2,157673310150878932959372924303346437120,0.04547236377891023
4,3,38613252643630092820998625457327089905,0.04468835750686005
4,4,41747325431424111936781433704115546510,0.04821638573108585
4,5,54371355458944437789498709899515131571,0.052920423363386905
4,6,117542641009803654108421783478749546785,0.03880831046648373
4,7,91029418078718369398894640754911928871,0.046648373186985496
4,8,32481724997526577279723816020848367370,0.029400235201881616
4,9,169119550584780939078194263018224128214,0.05488043904351235
4,10,73766671365875187765721490856547814149,0.04900039200313602
4,11,88833912568249579456662504521777853975,0.03880831046648373
4,12,317719962141637360324248042201375776683,0.033320266562132494
4,13,33508964281673561479419279566932170950,0.03841630733045864
4,14,118115650564961733641591524264386223219,0.03449627597020776
4,15,103160211489543403692477993145082777056,0.05370442963543708
4,16,212763926378161608116193698543708006593,0.026264210113680908
4,17,231648778824619544727480506934651938160,0.03724029792238338
4,18,196874171581407880687977765449776155527,0.052920423363386905
4,19,321004794569154600787454152160702108148,0.0497843982751862
4,20,202039420369764933490654211223523908271,0.0564484515876127
4,21,11802951846133158809237047958488081018,0.032928263426107406
4,22,29221744257389492654733147820782242219,0.047040376323010585
4,23,284790426817508651972829458672769729621,0.042728341826734614
4,24,187011779461874361409436741753134897958,0.047432379459035674
4,25,102359987471955078260442569314886020950,0.05527244217953744
4,26,263069994858769785742305872633479918747,0.032536260290082324
4,27,170014737078193942655653283861227585210,0.038024304194433554
4,28,63463421068444183505715923134930376075,0.04037632301058409
4,29,91604742662068750755074577126663062580,0.05017640141121129
4,30,323911406114922960354905892964093675809,0.029400235201881616
4,31,211165254452520295601707225697464635935,0.03959231673853391
4,32,53291379375798831474964992734516122916,0.03724029792238338
4,33,103440372662869342919768253542571328876,0.057624460995687965
4,34,143124751775091984451675815642980310905,0.06076048608388867
4,35,155553657427647299098533846349433207566,0.03606428851430812
4,36,123919845175014637044748362388184222654,0.03449627597020776
4,37,149609134947989451069518329327534177328,0.04625637005096041
4,38,102375834017978689851150577444419383547,0.04076832614660917
4,39,321244821376819279323509774403716355188,0.03528028224225794
5,0,336482037703592537694819417546590005592,0.05764224618817404
5,1,333226407347246012896796628609953039202,0.05280773521755299
5,2,154428524330721287722720930420716900435,0.05280773521755299
5,3,193950999575510850132348922302353487692,0.044626255113425065
5,4,268316447360003977789636292748944825432,0.044998140572703606
5,5,289206230147798306261713641765482056620,0.06284864261807363
5,6,278514323565680071616007941615671659068,0.05875790256600967
5,7,225818378273319487139190534311417841913,0.05801413164745258
5,8,117802443580617178593143860440232466087,0.02900706582372629
5,9,51852272243931136402207129556903803565,0.049460766084046114
5,10,258793418076092169462386166341414544458,0.04165117143919673
5,11,132026022028530941965385464606215644539,0.06433618445518781
5,12,5774313512943895072270146808733309774,0.046113796950539236
5,13,67626491834009969085651031905907967585,0.0792116028263295
5,14,5352151695726066967063287477113230228,0.0379323168464113
5,15,220436945368383412539310638674812131583,0.039791744142804016
5,16,21829625876564602724230918859958473065,0.033097805875790254
5,17,125289952431984958787093868568010401102,0.039791744142804016
5,18,78393026950483701244480100692826903836,0.02900706582372629
5,19,287906207784907281842151778935200939261,0.04165117143919673
5,20,222500906905357512317505788099277390863,0.04127928597991819
5,21,4194993036562025532059014214185864238,0.04425436965414652
5,22,162437009672102375943555915249692365654,0.04425436965414652
5,23,251446522778671141910172600221274803562,0.04388248419486798
5,24,170440584764199021831219417151220076620,0.044998140572703606
5,25,322021308365926757361558707717001194872,0.03830420230568985
5,26,324206120324887209298944226825124804305,0.039419858683525474
5,27,125716506742613214959775645928432255664,0.03756043138713276
5,28,139130032497799042563684123398951730578,0.02677575306805504
5,29,173343770689549261002471897579117676636,0.06768315358869469
5,30,2146311202986990521859436098106325047,0.04202305689847527
5,31,194929248529005349285552888236568403618,0.054667162513945704
5,32,324428218825586304477780540092475160327,0.03198214949795463
5,33,263963241494991052286036786023264270863,0.06396429899590926
5,34,191155287864811031912838702474226750275,0.05875790256600967
5,35,293686008904992626444355136381707542837,0.05317962067683154
5,36,129758553389203230228191040483358432527,0.06731126812941614
5,37,175827322258989548286827901521353646240,0.05912978802528821
5,38,136302314858551202110182227024384279154,0.03384157679434734
5,39,16519367675511379898273124345596936283,0.05950167348456675
6,0,243157784636728828486729070445507478537,0.04916873010258224
6,1,330171702711869254934214961093061709166,0.048461266360099044
6,2,297616639833973468142179869374360754417,0.039617969579059074
6,3,328664146980367194726465905784448811923,0.04669260700389105
6,4,188727881793828020383839002128452702596,0.038910505836575876
6,5,177417843928574607188044613197623248339,0.060841881853555005
6,6,38674465521698867430225709676097279199,0.033958259639193494
6,7,154213056605422799467582407341242490375,0.04810753448885745
6,8,19428805214926577120236579448871713972,0.03608065086664308
6,9,306481834409322694598932936296725990722,0.07463742483197736
6,10,78356535167160467723727805672399418083,0.04669260700389105
6,11,299336115353587187095512083007987692493,0.04740007074637425
6,12,279572279827787136868545846632177604203,0.055182171913689425
6,13,48076014566832780665167401692399490101,0.04492394764768306
6,14,60587533237605341357532646485192088195,0.04350902016271666
6,15,323397726448270499032472839095904053116,0.052706048814998234
6,16,320700168485635608618413471956877453174,0.035373187124159884
6,17,228619901217594108887072548589782914286,0.04244782454899186
6,18,103028786880520088775201416898888539952,0.04492394764768306
6,19,10888276527709044225935304620556925203,0.060134418111071807
6,20,45459556917345162307335597350780695923,0.05553590378493102
6,21,76425675255277333328696574269212226583,0.037141846480367884
6,22,113249660715902485725240476250239757034,0.0636717368234878
6,23,313799775292138522332688303945501588490,0.04138662893526707
6,24,147273782382288232212245282695733815055,0.04067916519278387
6,25,121246289253985581112585332109467715343,0.04350902016271666
6,26,99123695245767994873585657005291244355,0.0640254686947294
6,27,25506488507048233973346652628890924134,0.037141846480367884
6,28,187528157634504707003361690092512403697,0.04174036080650867
6,29,305639004449781385128469999279187355901,0.06827025114962858
6,30,321930039446966174246503768334764000355,0.052706048814998234
6,31,110742162980933888780524036152080967640,0.05659709939865582
6,32,233452274758268603846065667010380181631,0.042801556420233464
6,33,326492665864915770035802498495078772119,0.03749557835160948
6,34,281258178748185139842496675511710183823,0.03678811460912628
6,35,143408436020541612062926641552284657843,0.05871949062610541
6,36,204874238787373073572591904093926815054,0.03784931022285108
6,37,213785851571571314374613122266131477665,0.04669260700389105
6,38,45962965123133969002679402525578372704,0.042094092677750265
6,39,849727148572196053189924015209579277,0.06473293243721259
7,0,92669603259625138270850787116545876232,0.048903878583473864
7,1,101419447973981984232290339767096716189,0.045868465430016866
7,2,268820545697882652830737770001380969469,0.06745362563237774
7,3,192074141827406726503348835401017819636,0.05193929173693086
7,4,133857328949348227976624608391826167187,0.048229342327150086
7,5,124705640165939046890502421346731407700,0.06408094435075885
7,6,48168189239795381707714997918425666560,0.055311973018549745
7,7,258884591226081519292418679720060393404,0.058684654300168636
7,8,230505570759027827728292206795161394304,0.044856661045531196
7,9,67593471266322443009688093132303012612,0.10421585160202361
7,10,221490188649341674098789591751929661170,0.07217537942664418
7,11,21472367227807910168664615590484521165,0.04519392917369309
7,12,182320062309075267703912193495045247129,0.07352445193929173
7,13,252124364710940768702614379669128221277,0.05497470489038786
7,14,50456126724208514448720866520479751902,0.061045531197301856
7,15,38333279603406039228592587631940724530,0.036762225969645866
7,16,3440065590063235109405323453825730835,0.06677908937605397
7,17,55151902442423953863699106235341373189,0.047217537942664416
7,18,181479387537627093909142479547878664664,0.07959527824620573
7,19,24111116109307810683963661870739461499,0.04384485666104553
7,20,14732824525193119492484263767887540802,0.05092748735244519
7,21,239834326428671003842444705335371074240,0.05733558178752108
7,22,153496189189592111634496296243386834129,0.04418212478920742
7,23,141202090160969582904784572709624874598,0.05396290050590219
7,24,148150322253731926426116664830947895895,0.08870151770657674
7,25,220512214995775784322904746116469203864,0.08263069139966273
7,26,190289839778327069214208084176165265600,0.055311973018549745
7,27,309155259869445956121367837343959024867,0.040809443507588535
7,28,70290048552595162378801993179203411382,0.04991568296795953
7,29,285367510377110432154544197694533871022,0.055986509274873524
7,30,97227707753192359602571752679848524233,0.030016863406408096
7,31,21184928513837296074476204268305475465,0.037436762225969644
7,32,169772895932306372319452010252999272963,0.07284991568296796
7,33,55187459616358389253350828252014431152,0.04991568296795953
7,34,61940165175788071121084903547950278113,0.06205733558178752
7,35,201664515237406780047848039125693974254,0.05092748735244519
7,36,317456087709734824775719818288042319995,0.07251264755480608
7,37,226092474672159478074594106938717297228,0.07993254637436763
7,38,302191684145058957722971808746007202743,0.05092748735244519
7,39,104888341315119854015410447563902527613,0.03473861720067454
8,0,104557987008728109855292027542612572636,0.04028359651949726
8,1,98141963469918317242510619991953874789,0.03061553335481792
8,2,27284120549600930704559458986384746506,0.044150821785369
8,3,175304285616725898757187146945498197784,0.06058652916532388
8,4,42844996199911151959527179465410278600,0.044795359329680956
8,5,160519848089100489464365917048452734451,0.06993232355784725
8,6,291040429542663070888439263645480641529,0.03319368353206574
8,7,18042973043359749821498583936399472172,0.08959071865936191
8,8,146454133033822182963565769320674793138,0.05252980986142443
8,9,75357296509340088253283108800476125708,0.08314534321624234
8,10,222517058479122702937627558929678329175,0.08411214953271028
8,11,277487695604946317930621568313251408693,0.0676764421527554
8,12,330623208738146685427800755812612124698,0.09893651305188528
8,13,329697913793077470131261057746881803922,0.08121173058330648
8,14,83444964445945259501902915460379089282,0.06123106670963584
8,15,56442018494407883318819483632813651503,0.06832097969706735
8,16,256486425629286015162103280328456977804,0.047695778279084756
8,17,255209861104454934465720832514478448495,0.10151466322913309
8,18,38351978983653856448058304470236267824,0.051240734772800514
8,19,164078448575187208794321026530903650047,0.051240734772800514
8,20,267469574725247413017402938829501611793,0.06348694811472769
8,21,10803398902463187284394375337400979845,0.03931679020302933
8,22,101107027053932376046887835715372847715,0.048340315823396714
8,23,315572184116698991947482334002949863928,0.07669996777312278
8,24,276884088443808774254159974423556243601,0.05252980986142443
8,25,250612487894906090766466379686389993856,0.0705768611021592
8,26,41516895345429225370060742490155024962,0.03802771511440541
8,27,266440762818326689211009843448084466256,0.053496616177892364
8,28,66607687439324232635059110321343889435,0.13470834676119883
8,29,295458237930246911073907381464449668697,0.06219787302610377
8,30,264326568721068370051591108966570265165,0.0721882049629391
8,31,25955377991983070014824205115316456366,0.05800837898807606
8,32,123870752318528744917794158269587336791,0.08507895584917821
8,33,69679624313928193597556971428077146098,0.0779890428617467
8,34,231361640062754215742581522440786606441,0.042539477924589106
8,35,306268882115206404903271892166540816749,0.06832097969706735
8,36,258989693357436816727287393852851284377,0.08475668707702223
8,37,325209392226686096892221193701157951447,0.06735417338059942
8,38,94098571839233033012888219236054047274,0.036416371253625526
8,39,134806795288191301106536719012707068427,0.08862391234289398
9,0,75074992429437801547604565883857039162,0.05029311940759025
9,1,58546346095201062811040994051581240489,0.05646405430422709
9,2,110163991298362497805334028589120935048,0.04813329219376736
9,3,47858259055270960595469040674413385854,0.06047516198704104
9,4,147230263553895590346001591676735028834,0.09966059858068498
9,5,101035603548637999713417016658470907315,0.06479481641468683
9,6,69630173057045175715597530460901342564,0.07775377969762419
9,7,113818752260682543257502803568989924798,0.08947855600123418
9,8,236994320902028993745864522568281713050,0.06479481641468683
9,9,313742705076331136573618376164222773526,0.06633755013884604
9,10,325221762153416424985224155438778136222,0.0697315643319963
9,11,54791339407008095200601853856050314843,0.05307004011107683
9,12,273199296934149647156400317237716504458,0.11045973464979944
9,13,97382152866366668067266112668124476352,0.061709348966368406
9,14,78766532377182664003715663730947730412,0.04813329219376736
9,15,118805766765774139132638283482478612868,0.054612773835236036
9,16,35102361243577529643386220418047538918,0.06757173711817341
9,17,300609517724346741570145208949923295760,0.058315334773218146
9,18,64557290221770175442670900321661396364,0.051218759642085776
9,19,46319764770823952655752229046991195550,0.08701018204257945
9,20,92572355004988869215717183073970261358,0.06942301758716446
9,21,137196394802309006731987976424454215363,0.05738969453872261
9,22,222403937100422768937807312581344084890,0.04134526380746683
9,23,267999773990704435611715952528482260851,0.0660290033940142
9,24,3269858544510928962644147837096856117,0.05368713360074051
9,25,242286058645030316013667236667635764091,0.0484418389385992
9,26,141636290723392439315277838788906938586,0.046282011724776306
9,27,158337422692963803746187576758291124858,0.06911447084233262
9,28,196653596765520307060268259333254516833,0.05522986732489972
9,29,141326271061112756187714525782392229409,0.06263498920086392
9,30,276472535461114293725296475846289486075,0.06726319037334157
9,31,262819108761699702562168552595501834546,0.08454180808392471
9,32,120638774898032069241160486428516686756,0.08454180808392471
9,33,152134824324487307122454292289725421618,0.09996914532551682
9,34,17142740374848026768484135485676779675,0.07960506016661524
9,35,328944047232483229851916958153657345148,0.05368713360074051
9,36,333102530221813412049781492652313310501,0.10243751928417155
9,37,188948828222313307582179627170361755699,0.0734341252699784
9,38,174433531564652577335706389871134590447,0.059858068497377355
9,39,236026689028897570104234678336284501020,0.04875038568343104
10,0,137332945910947857968994376597565410699,0.06836342113051198
10,1,142563323425176194509470354474893249604,0.1086120153891684
10,2,43183607654873282638374683091961726605,0.03788102989050015
